"id_policy","id_person","product","benefit_amount","benefit_currency","start_date","n-year","h-payment","birthday","gender","int_rate","base_date","x","x_base","maturity_date","t","apv_ben_0","apv_ann_0","pure_premium","gross_premium","apv_ben_t","apv_ann_t","res_t","apv_ben_exp_t","apv_ann_exp_t","res_exp_t"
"P10764","ID0148","n-year term insurance",5e+05,"MXN",2020-11-18,15,NA,1970-07-02,"m",0.05,2025-12-31,50,55,2035-11-18,5,77507.431137439,9.71989027608497,7974.10556455971,10632.14,68776.5586470371,7.33451987337031,10290.3270521955,49779.3007692814,7.51388614453271,-10137.2163052677
"P10765","ID0258","h-payment years, whole life insurance",1500000,"MXN",2013-05-21,NA,"up to 65 years of age",1992-08-21,"m",0.05,2025-12-31,20,33,NA,12,199526.559859586,17.1097612584324,11661.5630601655,15548.75,302366.827033044,17.1097612584324,102840.276757757,230867.319074861,17.6546840953896,24986.117078719
"P10766","ID0320","n-year term insurance",1500000,"MXN",2013-12-05,10,NA,1988-10-08,"m",0.05,2025-12-31,25,37,2023-12-05,12,39902.0025944379,7.8156054584576,5105.42693160876,6807.24,0,0,0,0,0,0
"P10767","ID0115","h-payment years, whole life insurance",2500000,"MXN",2022-06-30,NA,"up to 65 years of age",1971-09-12,"f",0.05,2025-12-31,50,54,NA,3,743636.345397059,10.1380980162372,73350.6762517039,97800.9,830196.610711028,10.1380980162372,86560.2780038663,821391.841683546,10.0304869415983,85648.853938626
"P10768","ID1020","h-payment years, whole life insurance",1500000,"MXN",2018-09-12,NA,"up to 65 years of age",2001-09-30,"m",0.05,2025-12-31,16,24,NA,7,171250.255684843,17.6239572125283,9716.90146655067,12955.87,222160.77593979,17.6239572125283,50910.502041481,160090.218740668,18.100923612752,-15794.6911643906
"P10769","ID0784","h-payment years, whole life insurance",5e+05,"MXN",2011-01-11,NA,"up to 65 years of age",1971-05-02,"m",0.05,2025-12-31,39,54,NA,14,126946.930368538,13.4389098640891,9446.2223240116,12594.96,193506.707459875,13.4389098640891,66559.8083235191,164278.368336709,13.9634343628179,32376.6953899715
"P10770","ID0403","n-year term insurance",5e+05,"MXN",2020-11-24,15,NA,1977-02-22,"m",0.05,2025-12-31,43,48,2035-11-24,5,53909.8913363556,10.0146333732555,5383.11182517416,7177.48,47579.8344241686,7.52217316760441,7087.14882390566,30507.7551701059,7.67545578342602,-10810.0676122125
"P10771","ID0505","h-payment years, whole life insurance",1e+06,"MXN",2010-02-26,NA,"up to 65 years of age",2003-12-05,"m",0.05,2025-12-31,6,22,NA,15,71978.7931083344,18.7112560426816,3846.81781619289,5129.09,137942.245424115,18.7112560426816,65963.458232147,98515.4413297983,19.0417033511873,25265.4836486425
"P10772","ID0707","h-payment years, whole life insurance",1e+06,"MXN",2014-02-10,NA,"up to 65 years of age",1987-10-27,"m",0.05,2025-12-31,26,38,NA,11,164316.712720312,16.2161869212456,10132.8822563727,13510.51,238034.795992789,16.2161869212456,73718.079321771,187014.863191731,16.7943352145776,16839.8377968032
"P10773","ID0762","n-year term insurance",1500000,"MXN",2021-06-03,15,NA,1993-05-25,"m",0.05,2025-12-31,28,32,2036-06-03,4,70619.4423694911,10.3818151276268,6802.22499643317,9069.63,64220.2893994996,8.33443744202593,7527.59150650835,32165.8759204755,8.43389258636698,-25203.3379930932
"P10774","ID0312","n-year term insurance",2e+06,"MXN",2020-07-13,15,NA,1998-07-06,"m",0.05,2025-12-31,22,27,2035-07-13,5,68493.9801025479,10.4552169687064,6551.17730292522,8734.9,58879.4675978744,7.80425922843834,7752.39964700985,25890.2335855139,7.87670678832839,-25711.4510085133
"P10775","ID0793","n-year endowment insurance",2500000,"MXN",2013-01-23,15,NA,1991-03-17,"m",0.05,2025-12-31,21,34,2028-01-23,12,1226122.72258123,10.4663203249781,117149.359517982,156199.15,2161700.78855833,2.77965011007014,1836066.55019056,2160589.22572297,2.78850948311267,1833917.11745112
"P10776","ID0308","h-payment years, whole life insurance",2e+06,"MXN",2015-09-24,NA,"up to 65 years of age",2004-07-19,"f",0.05,2025-12-31,11,21,NA,10,119565.982351673,18.7086539879134,6390.94519728236,8521.26,183390.184347709,18.7086539879134,63824.2056869238,197030.882659597,18.6284066158739,77977.7605399104
"P10777","ID0262","h-payment years, whole life insurance",2e+06,"MXN",2015-09-11,NA,"up to 65 years of age",1988-02-24,"m",0.05,2025-12-31,27,37,NA,10,340056.649707879,16.0484989876875,21189.3118458476,28252.42,476069.591985578,16.0484989876875,136012.891658287,374029.726383461,16.6242612838102,21773.0173985031
"P10778","ID0621","h-payment years, whole life insurance",1e+06,"MXN",2019-06-22,NA,"up to 65 years of age",2001-03-12,"m",0.05,2025-12-31,18,24,NA,6,123437.250083733,17.3734786848333,7104.92425397173,9473.23,153369.708504259,17.3734786848333,29932.4888931163,111149.505908662,17.8889039638362,-15949.7703643373
"P10779","ID0110","n-year term insurance",1500000,"MXN",2025-12-28,10,NA,1984-08-21,"f",0.05,2025-12-31,41,41,2035-12-28,0,40412.7367626863,7.82023164284598,5167.71607394216,6890.29,40412.7367626863,7.82023164284598,-0.0111521026337869,55236.9574458042,7.77899195637733,15037.3245804738
"P10780","ID0969","n-year term insurance",2e+06,"MXN",2025-04-11,10,NA,1999-11-21,"m",0.05,2025-12-31,25,26,2035-04-11,0,53202.6701259172,7.8156054584576,6807.23590881169,9076.31,53202.6701259172,7.8156054584576,0.0266419272229541,22640.3685970912,7.88515792395776,-31035.7346905066
"P10781","ID0755","n-year endowment insurance",1e+06,"MXN",2023-04-09,15,NA,1979-03-01,"m",0.05,2025-12-31,44,46,2038-04-09,2,514370.588217097,9.97842009366439,51548.2995693564,68731.07,559172.976639671,9.05813851747028,92241.3122542113,547965.481387237,9.28664802628056,69254.539717498
"P10782","ID0950","n-year term insurance",2500000,"MXN",2016-12-11,15,NA,1988-08-21,"m",0.05,2025-12-31,28,37,2031-12-11,9,117699.070615819,10.3818151276268,11337.041660722,15116.06,77303.7302505078,5.12913209467106,19154.5288822778,40620.0488867284,5.16801141739725,-17969.929112818
"P10783","ID0916","n-year endowment insurance",1500000,"MXN",2015-11-15,15,NA,2000-09-10,"m",0.05,2025-12-31,15,25,2030-11-15,10,730615.44684466,10.53514436116,69350.3023592373,92467.07,1177579.5814424,4.41506339952389,871393.599128736,1176067.14540338,4.43539333915061,868471.275626801
"P10784","ID0685","n-year endowment insurance",1500000,"MXN",2013-03-29,20,NA,1965-12-20,"m",0.05,2025-12-31,47,60,2033-03-29,12,661472.618997236,11.4881330893179,57578.7740144046,76771.7,1051413.5011033,6.1476857314131,697437.287603556,1041949.98408496,6.27584541726354,680594.492869563
"P10785","ID0891","n-year term insurance",5e+05,"MXN",2017-12-04,10,NA,1989-08-02,"m",0.05,2025-12-31,28,36,2027-12-04,8,15506.744396736,7.79807906523393,1988.53387699921,2651.38,4813.36669453227,1.90043231719931,1034.29051665033,2367.48955548713,1.90537581847254,-1421.41694769916
"P10786","ID0188","h-payment years, whole life insurance",1500000,"MXN",2024-05-07,NA,"up to 65 years of age",1990-08-07,"m",0.05,2025-12-31,33,35,NA,1,312774.319732167,14.8900522134902,21005.5891844891,28007.45,323441.184211947,14.8900522134902,10666.8895619106,249230.794513561,15.4561333220149,-75434.3663936892
"P10787","ID0195","n-year endowment insurance",2e+06,"MXN",2024-01-01,10,NA,1991-11-15,"m",0.05,2025-12-31,32,34,2034-01-01,1,1243890.10505191,7.76597225710761,160171.845053073,213562.46,1303212.97868682,7.15671908937464,156908.077994962,1295962.29381774,7.23038571287888,137858.074124288
"P10788","ID0510","n-year endowment insurance",2500000,"MXN",2020-10-24,20,NA,1967-05-13,"m",0.05,2025-12-31,53,58,2040-10-24,5,1162290.16571812,10.999350177607,105668.984708239,140891.98,1380007.21294218,9.21090046576754,406700.709788499,1335786.52916954,9.5717745211118,324346.830874793
"P10789","ID0988","h-payment years, whole life insurance",1e+06,"MXN",2014-05-13,NA,"up to 65 years of age",2001-02-09,"f",0.05,2025-12-31,13,24,NA,11,65587.9298913259,18.5275764101735,3540.01669939472,4720.02,103894.498958111,18.5275764101735,38306.6005524503,111149.505908662,18.4327112993614,45897.4314182531
"P10790","ID0067","h-payment years, whole life insurance",5e+05,"MXN",2025-04-02,NA,"up to 65 years of age",1976-10-20,"m",0.05,2025-12-31,48,49,NA,0,167425.079205525,10.5286306875344,15901.8854563634,21202.51,167425.079205525,10.5286306875344,0.0311264585761819,139184.40504757,10.8877157799103,-33950.7719779593
"P10791","ID0775","n-year term insurance",1500000,"MXN",2021-02-20,15,NA,2002-05-23,"m",0.05,2025-12-31,18,23,2036-02-20,4,40773.8125603519,10.4999717673571,3883.23068516352,5177.64,37646.4721609487,8.4136359964837,4974.38845032333,15513.7204692129,8.48478246305223,-17434.6413347854
"P10792","ID0695","n-year endowment insurance",1e+06,"MXN",2018-09-16,20,NA,1976-12-18,"m",0.05,2025-12-31,41,49,2038-09-16,7,423524.945248442,11.8447590651423,35756.3157611897,47675.09,562484.076418357,8.99064680786778,241011.654625875,550816.980822846,9.22854306136032,220838.265058424
"P10793","ID0885","n-year endowment insurance",2e+06,"MXN",2021-11-09,15,NA,1997-11-17,"f",0.05,2025-12-31,23,28,2036-11-09,4,968766.383007678,10.5900395412144,91479.0147135362,121972.02,1174079.49744402,8.4816702905022,398184.653714112,1175605.41386868,8.46616901303535,401128.611732686
"P10794","ID0088","h-payment years, whole life insurance",1500000,"MXN",2013-05-26,NA,"up to 65 years of age",1966-05-06,"m",0.05,2025-12-31,47,59,NA,12,487580.367752707,10.9072631879497,44702.3565261891,59603.14,685830.320369387,10.9072631879497,198249.969263226,594170.733215268,11.2931677349642,89339.5400523532
"P10795","ID0235","n-year term insurance",1500000,"MXN",2024-02-14,15,NA,1975-05-21,"f",0.05,2025-12-31,48,50,2039-02-14,1,119691.110883089,10.2206273360076,11710.7401481525,15614.32,119630.624436253,9.74833728531879,5470.38105557885,141208.695816617,9.65181311375415,28178.8219128519
"P10796","ID0783","n-year endowment insurance",1500000,"MXN",2023-12-19,15,NA,1969-09-20,"m",0.05,2025-12-31,54,56,2038-12-19,2,806765.198500363,9.49958802135126,84926.3354039227,113235.11,869364.886905229,8.64228131645202,135407.630265687,848870.894414923,8.9209170075546,91250.1304264354
"P10797","ID0987","h-payment years, whole life insurance",2500000,"MXN",2022-09-12,NA,"up to 65 years of age",2003-01-09,"m",0.05,2025-12-31,19,22,NA,3,320463.660691935,17.2433911132173,18584.7237696938,24779.63,357421.342922081,17.2433911132173,36957.7041239719,256297.339040475,17.7747089181661,-74040.6937219169
"P10798","ID0827","h-payment years, whole life insurance",1500000,"MXN",2020-12-18,NA,"up to 65 years of age",1985-12-28,"f",0.05,2025-12-31,34,40,NA,5,236597.863642045,15.4171919108803,15346.3656033931,20461.82,290342.766401073,15.4171919108803,53744.9120616562,301643.058620718,15.2334584602757,67864.8448769891
"P10799","ID0503","n-year term insurance",1e+06,"MXN",2011-10-20,20,NA,1999-08-26,"m",0.05,2025-12-31,12,26,2031-10-20,14,23690.9815508885,12.6381940580256,1874.55434234641,2499.41,16833.029316198,5.16634366716605,7148.42104733438,6748.43150624433,5.19602503814255,-2991.81619919357
"P10800","ID0038","n-year term insurance",2e+06,"MXN",2022-10-02,20,NA,1987-05-26,"m",0.05,2025-12-31,35,38,2042-10-02,3,185848.976229873,12.1125915355185,15343.4527767982,20457.94,186291.380345567,10.9677069516112,18008.862280333,108374.319101262,11.2399466135199,-64085.2959656826
"P10801","ID0556","n-year endowment insurance",5e+05,"MXN",2020-09-30,15,NA,1989-06-22,"m",0.05,2025-12-31,31,36,2035-09-30,5,248500.135637708,10.3327398195565,24049.7815659094,32066.38,312040.682727008,7.72251998001795,126315.737549372,309549.755491714,7.82386716295398,121387.432354111
"P10802","ID0457","n-year term insurance",1500000,"MXN",2012-12-21,15,NA,1970-10-25,"m",0.05,2025-12-31,42,55,2027-12-21,13,153332.324682551,10.049092030797,15258.3262460568,20344.43,43027.503332637,1.88259849090937,14302.2084203285,28443.3374157464,1.89144799676301,-416.986110842547
"P10803","ID0203","n-year endowment insurance",5e+05,"MXN",2011-03-24,10,NA,1988-10-22,"m",0.05,2025-12-31,22,37,2021-03-24,14,309350.462199941,7.83193283559896,39498.6102017922,52664.81,0,0,0,0,0,0
"P10804","ID0837","n-year term insurance",5e+05,"MXN",2012-07-30,15,NA,1977-09-26,"f",0.05,2025-12-31,34,48,2027-07-30,13,12574.4762908492,10.518271631844,1195.48883419021,1593.99,3886.51909701151,1.90220564063137,1612.44652017901,5214.61185955351,1.8999894488484,2943.18872337612
"P10805","ID0739","n-year term insurance",5e+05,"MXN",2014-05-03,20,NA,1986-02-21,"m",0.05,2025-12-31,28,39,2034-05-03,11,31668.1914518511,12.3344361984444,2567.46161254173,3423.28,26099.6586015042,7.0970661850002,7878.22505416362,14007.1427448886,7.1937905917978,-4462.62684792862
"P10806","ID0023","n-year term insurance",5e+05,"MXN",2014-07-09,20,NA,1978-08-28,"m",0.05,2025-12-31,35,47,2034-07-09,11,46462.2440574682,12.1125915355185,3835.86319419954,5114.48,38518.3031525292,6.99906172335167,11670.8822503935,23505.4464262221,7.12146954531889,-3811.51374388479
"P10807","ID0367","n-year endowment insurance",5e+05,"MXN",2016-07-22,10,NA,1996-01-19,"m",0.05,2025-12-31,20,29,2026-07-22,9,309069.843179294,7.84336012112963,39405.2852866815,52540.38,476230.101342188,0.976491383988115,437751.180056092,476202.28415034,0.977538050266809,437682.118681232
"P10808","ID0875","n-year endowment insurance",1500000,"MXN",2020-01-27,20,NA,2003-07-30,"m",0.05,2025-12-31,16,22,2040-01-27,5,582271.585459651,12.5666516193633,46334.66440356,61779.55,735673.633548737,10.4663203249781,250720.213673985,727327.80564819,10.5798154687437,237115.626591673
"P10809","ID0616","h-payment years, whole life insurance",1500000,"MXN",2011-04-08,NA,"up to 65 years of age",2005-11-18,"m",0.05,2025-12-31,5,20,NA,14,102826.847297621,18.7982261937918,5470.02925901486,7293.37,192278.196415161,18.7982261937918,89451.3821838999,136623.561133441,19.1129379161781,32075.2651261536
"P10810","ID0043","h-payment years, whole life insurance",1e+06,"MXN",2019-12-23,NA,"up to 65 years of age",1987-01-09,"m",0.05,2025-12-31,32,38,NA,6,201577.884688696,15.1027149436985,13347.1290056231,17796.17,245870.729084457,15.1027149436985,44292.8671347576,193872.834708299,15.6677804763157,-15247.0289510968
"P10811","ID0714","h-payment years, whole life insurance",2500000,"MXN",2025-10-31,NA,"up to 65 years of age",1987-03-04,"m",0.05,2025-12-31,38,38,NA,0,614676.822711143,13.7035833058127,44855.1892591783,59806.92,614676.822711143,13.7035833058127,-0.0101519122254103,484682.086770747,14.2352628537813,-153843.333235554
"P10812","ID0046","h-payment years, whole life insurance",1500000,"MXN",2022-02-17,NA,"up to 65 years of age",1994-09-14,"m",0.05,2025-12-31,27,31,NA,3,255042.487280909,16.0484989876875,15891.9838843857,21189.31,282441.196662422,16.0484989876875,27398.7315988253,214277.663754365,16.6242612838102,-49914.8056433742
"P10813","ID0967","h-payment years, whole life insurance",1500000,"MXN",2017-10-26,NA,"up to 65 years of age",1998-01-21,"m",0.05,2025-12-31,19,27,NA,8,192278.196415161,17.2433911132173,11150.8342618163,14867.78,255042.487280909,17.2433911132173,62764.2781369571,188728.469014984,17.7747089181661,-9474.37730451481
"P10814","ID0587","n-year term insurance",2e+06,"MXN",2018-03-10,10,NA,2004-06-27,"f",0.05,2025-12-31,13,21,2028-03-10,7,9592.46644871712,7.90944693336971,1212.78599243732,1617.05,4186.55596213241,2.79351053567365,798.621303349105,5576.15297026849,2.79247908385565,2189.46924335691
"P10815","ID0045","n-year endowment insurance",1e+06,"MXN",2025-09-05,20,NA,1994-09-24,"m",0.05,2025-12-31,30,31,2045-09-05,0,402131.300513699,12.2817498625659,32742.1829147795,43656.24,402131.300513699,12.2817498625659,0.035798592492938,390037.913957601,12.5287594818905,-20180.9841751654
"P10816","ID0534","n-year endowment insurance",5e+05,"MXN",2022-05-08,15,NA,1997-11-20,"m",0.05,2025-12-31,24,28,2037-05-08,3,246050.95141662,10.432612529625,23584.7876759461,31446.38,282718.56727228,8.9263710848819,72192.0244051241,280276.645383084,9.02587743020949,67403.266755241
"P10817","ID0476","n-year term insurance",2500000,"MXN",2013-08-02,15,NA,1983-05-04,"m",0.05,2025-12-31,30,42,2028-08-02,12,131294.915438809,10.3506169335817,12684.742975352,16912.99,51404.7424353467,2.76780801943539,16295.8104193737,27799.896539081,2.78058296171929,-7471.08233021559
"P10818","ID0997","h-payment years, whole life insurance",2e+06,"MXN",2021-06-25,NA,"up to 65 years of age",1994-09-13,"m",0.05,2025-12-31,26,31,NA,4,328633.425440623,16.2161869212456,20265.7645127453,27021.02,376588.262216563,16.2161869212456,47954.8288745268,285703.551672486,16.7943352145776,-54646.4991173686
"P10819","ID0107","n-year endowment insurance",1e+06,"MXN",2011-10-12,15,NA,1987-05-01,"m",0.05,2025-12-31,24,38,2026-10-12,14,492101.90283324,10.432612529625,47169.5753518922,62892.77,952511.772414047,0.975521187259704,906496.850168708,952451.800140136,0.976649463562765,906383.657578279
"P10820","ID0464","h-payment years, whole life insurance",2500000,"MXN",2020-09-18,NA,"up to 65 years of age",2001-09-17,"m",0.05,2025-12-31,19,24,NA,5,320463.660691935,17.2433911132173,18584.7237696938,24779.63,383424.271260646,17.2433911132173,62960.6324625375,277873.764771655,17.7747089181661,-52464.2679907366
"P10821","ID0004","h-payment years, whole life insurance",1500000,"MXN",2014-03-05,NA,"up to 65 years of age",1991-02-23,"m",0.05,2025-12-31,23,34,NA,11,222160.77593979,16.6847193648582,13315.2240131597,17753.63,323441.184211947,16.6847193648582,101280.433518801,249230.794513561,17.2565780581739,19455.6180803573
"P10822","ID0072","h-payment years, whole life insurance",5e+05,"MXN",2016-10-22,NA,"up to 65 years of age",1970-12-12,"m",0.05,2025-12-31,45,55,NA,9,153036.999931462,11.6182486589302,13172.1229613925,17562.83,199054.133761008,11.6182486589302,46017.139190119,169751.108760773,12.0414702309685,11139.3877983527
"P10823","ID0079","n-year endowment insurance",1e+06,"MXN",2011-01-26,20,NA,1974-07-10,"m",0.05,2025-12-31,36,51,2031-01-26,14,412340.364902384,12.0732278773875,34153.2827086512,45537.71,754832.790688375,5.03783994247308,582774.019943308,751626.456819665,5.10272438385877,577351.669418098
"P10824","ID0444","h-payment years, whole life insurance",5e+05,"MXN",2016-02-18,NA,"up to 65 years of age",1976-01-12,"m",0.05,2025-12-31,40,49,NA,9,131053.087854443,13.1640816900529,9955.35358561846,13273.8,172427.289573176,13.1640816900529,41374.2489201074,143932.832145679,13.677155611051,7771.96103320218
"P10825","ID0722","n-year term insurance",2e+06,"MXN",2025-06-25,20,NA,1983-09-01,"m",0.05,2025-12-31,41,42,2045-06-25,0,255404.497422448,11.8447590651423,21562.6587267675,28750.21,255404.497422448,11.8447590651423,0.0145307655329816,161505.527563173,12.2314400483141,-102236.824930407
"P10826","ID0995","n-year term insurance",5e+05,"MXN",2025-06-21,20,NA,1985-01-16,"m",0.05,2025-12-31,40,40,2045-06-21,0,60617.2294318241,11.8949885769158,5096.0309074581,6794.71,60617.2294318241,11.8949885769158,-0.018943267656141,37565.1194564355,12.2724780098691,-24975.8273373928
"P10827","ID0273","n-year endowment insurance",2500000,"MXN",2021-05-16,20,NA,1995-05-02,"m",0.05,2025-12-31,26,30,2041-05-16,4,993268.556630739,12.3802526217292,80230.0717908944,106973.43,1187717.32869825,10.7828118323509,322611.553634877,1167049.06529085,10.9514848102953,288410.64497821
"P10828","ID0115","h-payment years, whole life insurance",2e+06,"MXN",2015-02-11,NA,"up to 65 years of age",1971-09-12,"f",0.05,2025-12-31,43,54,NA,10,454364.956749459,12.9008351317149,35219.8095790301,46959.75,664157.288568823,12.9008351317149,209792.294136412,657113.473346837,12.7369729703476,208519.673513627
"P10829","ID0440","n-year term insurance",2e+06,"MXN",2015-12-31,15,NA,1992-02-14,"m",0.05,2025-12-31,23,33,2030-12-31,10,72272.1890633404,10.4440206141959,6919.95848467643,9226.61,40603.3844096515,4.39993256075458,10156.0380863637,19273.0374502955,4.42458888086973,-11344.9295602956
"P10830","ID0687","n-year endowment insurance",2e+06,"MXN",2017-07-04,20,NA,1968-12-22,"m",0.05,2025-12-31,48,57,2037-07-04,8,888823.816592551,11.4180707974532,77843.6070645844,103791.48,1199151.75644912,8.23095756883441,558424.305534228,1175025.55675186,8.4768603042723,515156.149201607
"P10831","ID0494","n-year endowment insurance",1500000,"MXN",2013-06-22,20,NA,1995-07-15,"f",0.05,2025-12-31,17,30,2033-06-22,12,571720.839689104,12.7102604343464,44981.0483933254,59974.73,1017439.61701577,6.60745640370984,720229.306666314,1018424.12966748,6.594126655069,721813.405374806
"P10832","ID0694","n-year term insurance",2500000,"MXN",2021-03-11,20,NA,1972-04-29,"m",0.05,2025-12-31,48,53,2041-03-11,4,455896.525008403,11.4180707974532,39927.6316547356,53236.84,456370.030412861,9.96342919801531,58553.9158633088,332769.971080069,10.3175357349675,-79184.7782574907
"P10833","ID0883","h-payment years, whole life insurance",1e+06,"MXN",2021-07-20,NA,"up to 65 years of age",1991-08-15,"m",0.05,2025-12-31,29,34,NA,4,182001.20617305,15.6931655793604,11597.482053743,15463.31,208516.213154778,15.6931655793604,26514.9999785431,159877.284489954,16.2576228151617,-28670.2116004847
"P10834","ID0530","n-year term insurance",2e+06,"MXN",2022-05-03,15,NA,2006-12-06,"m",0.05,2025-12-31,15,19,2037-05-03,3,44159.8156957452,10.53514436116,4191.66688009986,5588.89,43413.2861613872,8.99676478406506,5701.83961087711,18076.9318802631,9.05273841034687,-19869.1375003895
"P10835","ID0214","n-year term insurance",5e+05,"MXN",2017-03-29,15,NA,1986-06-05,"m",0.05,2025-12-31,30,39,2032-03-29,8,26258.9830877619,10.3506169335817,2536.94859507039,3382.6,19139.5257246933,5.82362051456321,4365.29166027214,9946.89640088645,5.88090505183903,-4972.66567037659
"P10836","ID0577","n-year endowment insurance",2e+06,"MXN",2018-02-17,10,NA,1999-07-29,"m",0.05,2025-12-31,18,26,2028-02-17,7,1235094.96189307,7.85541732732402,157228.433631012,209637.91,1728813.15718727,2.78510682736839,1290915.17637509,1728073.50573995,2.79247908385565,1289016.39659629
"P10837","ID0303","n-year endowment insurance",5e+05,"MXN",2018-01-18,10,NA,1971-04-27,"m",0.05,2025-12-31,46,54,2028-01-18,7,315918.673018262,7.56475204113738,41761.9336761186,55682.58,433263.074272615,2.74283654091644,318716.912935238,432765.934967499,2.76269172512795,317390.582717668
"P10838","ID0322","n-year endowment insurance",1e+06,"MXN",2024-05-23,15,NA,1998-09-16,"m",0.05,2025-12-31,25,27,2039-05-23,1,492678.584532913,10.4208547588178,47278.1356170449,63037.51,515898.910157729,9.94393390126567,45768.2856024489,509685.179726916,10.0706585881797,33563.2486326938
"P10839","ID0931","h-payment years, whole life insurance",2e+06,"MXN",2016-05-02,NA,"up to 65 years of age",1987-05-12,"m",0.05,2025-12-31,28,38,NA,9,351835.974849039,15.8743184605118,22163.8475833939,29551.8,476069.591985578,15.8743184605118,124233.578774565,374029.726383461,16.4455049001207,9534.02260292222
"P10840","ID0083","n-year endowment insurance",1e+06,"MXN",2023-02-24,15,NA,1966-04-15,"m",0.05,2025-12-31,56,59,2038-02-24,2,544372.071587603,9.36647835474542,58119.1832159419,77492.24,585374.640819447,8.52418516597965,89955.9888045455,571397.454177618,8.80915103083507,59416.8197693286
"P10841","ID0426","h-payment years, whole life insurance",2e+06,"MXN",2019-06-24,NA,"up to 65 years of age",1991-10-30,"m",0.05,2025-12-31,27,34,NA,6,340056.649707879,16.0484989876875,21189.3118458476,28252.42,417032.426309556,16.0484989876875,76975.725982265,319754.568979908,16.6242612838102,-32502.1400050505
"P10842","ID0980","h-payment years, whole life insurance",5e+05,"MXN",2025-10-16,NA,"up to 65 years of age",2005-01-14,"m",0.05,2025-12-31,20,20,NA,0,66508.8532865286,17.1097612584324,3887.18768672184,5182.92,66508.8532865286,17.1097612584324,-0.0395796370576136,47353.2012400871,17.6546840953896,-21273.9102286705
"P10843","ID0845","n-year term insurance",5e+05,"MXN",2015-08-25,20,NA,1994-03-20,"m",0.05,2025-12-31,21,31,2035-08-25,10,21764.9991770417,12.4774784190913,1744.34276269634,2325.79,18299.4409761174,7.77551525092899,4736.27926452378,9178.68775688269,7.8524227408616,-4518.62695796869
"P10844","ID1025","n-year endowment insurance",5e+05,"MXN",2020-11-12,20,NA,1995-10-24,"m",0.05,2025-12-31,25,30,2040-11-12,5,198139.627933235,12.4012461867028,15977.3965414613,21303.2,248061.823240088,10.3506169335817,82685.8762454797,244374.609519503,10.5010089629361,76595.788915089
"P10845","ID0029","n-year endowment insurance",2500000,"MXN",2024-06-17,20,NA,1978-01-15,"m",0.05,2025-12-31,46,47,2044-06-17,1,1094304.04733335,11.5547299825069,94706.1548811658,126274.87,1136425.24601363,11.208728555705,74889.6900859259,1085525.35746174,11.6247738447638,-15412.247058477
"P10846","ID0323","n-year endowment insurance",1500000,"MXN",2022-08-07,20,NA,1993-12-10,"f",0.05,2025-12-31,28,32,2042-08-07,3,577053.254394246,12.6377222597341,45661.1755294572,60881.57,665021.30734328,11.4332988386921,142963.419659218,669760.631621878,11.3688168037622,150647.069580311
"P10847","ID0761","h-payment years, whole life insurance",1500000,"MXN",2024-09-06,NA,"up to 65 years of age",1977-05-07,"f",0.05,2025-12-31,47,48,NA,1,398282.190761544,11.4259710337969,34857.6230049476,46476.83,413793.916406624,11.4259710337969,15511.7314145961,417553.215142709,11.2931677349642,23900.2374081481
"P10848","ID0553","n-year endowment insurance",1500000,"MXN",2023-02-26,20,NA,1978-07-29,"m",0.05,2025-12-31,44,47,2043-02-26,2,647464.862086494,11.6789118339031,55438.8004032145,73918.4,699704.125492136,10.9636950657575,91890.0274806207,672006.855417236,11.3408890212756,43281.5771445432
"P10849","ID0291","h-payment years, whole life insurance",1e+06,"MXN",2016-02-18,NA,"up to 65 years of age",1972-12-22,"m",0.05,2025-12-31,43,53,NA,9,287898.008411848,12.2733693662304,23457.1289937696,31276.17,376145.189494726,12.2733693662304,88247.1994164644,318215.863338806,12.7369729703476,19443.0644093091
"P10850","ID0588","n-year endowment insurance",5e+05,"MXN",2015-02-01,20,NA,1990-08-09,"f",0.05,2025-12-31,24,35,2035-02-01,10,191468.718108317,12.6737342340683,15107.5219483165,20143.36,308525.874190509,7.8655000169059,189697.675375103,309157.765924711,7.83981102059212,190717.664134895
"P10851","ID0684","n-year endowment insurance",1e+06,"MXN",2019-04-24,20,NA,1982-08-17,"m",0.05,2025-12-31,36,43,2039-04-24,6,412340.364902384,12.0732278773875,34153.2827086512,45537.71,531503.702849659,9.62579126089795,202751.33463018,520475.660031545,9.85071696133789,184041.34082343
"P10852","ID0555","h-payment years, whole life insurance",1500000,"MXN",2017-05-20,NA,"up to 65 years of age",1986-10-16,"f",0.05,2025-12-31,30,39,NA,8,200352.264996538,16.2547278176971,12325.7840576332,16434.38,278794.832267513,16.2547278176971,78442.5519530593,290809.252062448,16.0601491522919,92855.3065433658
"P10853","ID0251","n-year endowment insurance",5e+05,"MXN",2020-12-05,20,NA,2000-11-21,"f",0.05,2025-12-31,20,25,2040-12-05,5,190892.183768757,12.6972598446163,15034.1243783946,20045.5,242386.730665693,10.5820873264307,83294.3070392183,242952.519649002,10.5590503641635,84206.4365928723
"P10854","ID0141","h-payment years, whole life insurance",1500000,"MXN",2017-01-20,NA,"up to 65 years of age",1987-09-16,"m",0.05,2025-12-31,29,38,NA,8,273001.809259575,15.6931655793604,17396.2230806145,23194.96,357052.193989184,15.6931655793604,84050.4330742024,280522.294787596,16.2576228151617,-2298.88838197629
